"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"39","高知県","39201","高知市","392010057001","帯屋町一丁目","33.560465","133.540473","1","3"
"39","高知県","39201","高知市","392010057002","帯屋町二丁目","33.559876","133.535880","1","3"
"39","高知県","39201","高知市","392010058001","追手筋一丁目","33.561706","133.539896","1","3"
"39","高知県","39201","高知市","392010058002","追手筋二丁目","33.561995","133.536075","1","3"
"39","高知県","39201","高知市","392010059000","廿代町","33.563228","133.539600","1","1"
"39","高知県","39201","高知市","392010060000","永国寺町","33.563965","133.535240","1","1"
"39","高知県","39201","高知市","392010061001","丸ノ内一丁目","33.561285","133.528525","1","3"
"39","高知県","39201","高知市","392010061002","丸ノ内二丁目","33.563359","133.531646","1","3"
"39","高知県","39201","高知市","392010062000","中の島","33.554647","133.555706","1","1"
"39","高知県","39201","高知市","392010063000","九反田","33.557119","133.548566","1","1"
"39","高知県","39201","高知市","392010064000","菜園場町","33.559625","133.548324","1","1"
"39","高知県","39201","高知市","392010065000","農人町","33.558075","133.550771","1","1"
"39","高知県","39201","高知市","392010066000","城見町","33.559205","133.550729","1","1"
"39","高知県","39201","高知市","392010067000","堺町","33.558525","133.540994","1","1"
"39","高知県","39201","高知市","392010068001","南はりまや町一丁目","33.558491","133.543012","1","3"
"39","高知県","39201","高知市","392010068002","南はりまや町二丁目","33.558208","133.545359","1","3"
"39","高知県","39201","高知市","392010069000","弘化台","33.546588","133.564361","1","1"
"39","高知県","39201","高知市","392010070001","桜井町一丁目","33.562089","133.548758","1","3"
"39","高知県","39201","高知市","392010070002","桜井町二丁目","33.561833","133.551378","1","3"
"39","高知県","39201","高知市","392010071001","はりまや町一丁目","33.559898","133.544884","1","3"
"39","高知県","39201","高知市","392010071002","はりまや町二丁目","33.561161","133.545477","1","3"
"39","高知県","39201","高知市","392010071003","はりまや町三丁目","33.562727","133.545145","1","3"
"39","高知県","39201","高知市","392010072000","宝永町","33.561221","133.554169","1","1"
"39","高知県","39201","高知市","392010073000","弥生町","33.561501","133.557667","1","1"
"39","高知県","39201","高知市","392010074000","丸池町","33.561648","133.562165","1","1"
"39","高知県","39201","高知市","392010075000","小倉町","33.559266","133.566340","1","1"
"39","高知県","39201","高知市","392010076000","東雲町","33.558950","133.562472","1","1"
"39","高知県","39201","高知市","392010077000","日の出町","33.560373","133.557423","1","1"
"39","高知県","39201","高知市","392010078001","知寄町一丁目","33.558621","133.556914","1","3"
"39","高知県","39201","高知市","392010078002","知寄町二丁目","33.558268","133.560102","1","3"
"39","高知県","39201","高知市","392010078003","知寄町三丁目","33.557321","133.564246","1","3"
"39","高知県","39201","高知市","392010079000","青柳町","33.554895","133.564813","1","1"
"39","高知県","39201","高知市","392010080000","稲荷町","33.556388","133.559690","1","1"
"39","高知県","39201","高知市","392010081000","若松町","33.553448","133.560748","1","1"
"39","高知県","39201","高知市","392010082000","高埇","33.571472","133.556153","1","1"
"39","高知県","39201","高知市","392010083000","杉井流","33.568611","133.556228","1","1"
"39","高知県","39201","高知市","392010084000","北金田","33.566486","133.556321","1","1"
"39","高知県","39201","高知市","392010085000","南金田","33.564120","133.556986","1","1"
"39","高知県","39201","高知市","392010086000","札場","33.563712","133.561586","1","1"
"39","高知県","39201","高知市","392010087000","南御座","33.565985","133.561041","1","1"
"39","高知県","39201","高知市","392010088000","北御座","33.569214","133.560567","1","1"
"39","高知県","39201","高知市","392010089000","南川添","33.571827","133.560239","1","1"
"39","高知県","39201","高知市","392010090000","北川添","33.574035","133.559507","1","1"
"39","高知県","39201","高知市","392010091000","北久保","33.570506","133.565338","1","1"
"39","高知県","39201","高知市","392010092000","南久保","33.567008","133.566228","1","1"
"39","高知県","39201","高知市","392010093000","海老ノ丸","33.563691","133.566228","1","1"
"39","高知県","39201","高知市","392010094000","中宝永町","33.558902","133.553454","1","1"
"39","高知県","39201","高知市","392010095000","南宝永町","33.557385","133.553213","1","1"
"39","高知県","39201","高知市","392010096000","二葉町","33.556787","133.556268","1","1"
"39","高知県","39201","高知市","392010097000","入明町","33.566295","133.531223","1","1"
"39","高知県","39201","高知市","392010098000","洞ケ島町","33.566304","133.533223","1","1"
"39","高知県","39201","高知市","392010099000","寿町","33.566196","133.534892","1","1"
"39","高知県","39201","高知市","392010100000","中水道","33.568049","133.534633","1","1"
"39","高知県","39201","高知市","392010101000","幸町","33.568309","133.530756","1","1"
"39","高知県","39201","高知市","392010102000","伊勢崎町","33.570114","133.530276","1","1"
"39","高知県","39201","高知市","392010103000","相模町","33.569839","133.533594","1","1"
"39","高知県","39201","高知市","392010104000","吉田町","33.571498","133.534094","1","1"
"39","高知県","39201","高知市","392010105001","愛宕町一丁目","33.565926","133.537176","1","3"
"39","高知県","39201","高知市","392010105002","愛宕町二丁目","33.568045","133.537537","1","3"
"39","高知県","39201","高知市","392010105003","愛宕町三丁目","33.571089","133.536739","1","3"
"39","高知県","39201","高知市","392010105004","愛宕町四丁目","33.574332","133.536728","1","3"
"39","高知県","39201","高知市","392010106001","大川筋一丁目","33.564635","133.539784","1","3"
"39","高知県","39201","高知市","392010106002","大川筋二丁目","33.565281","133.533676","1","3"
"39","高知県","39201","高知市","392010107000","駅前町","33.565079","133.543595","1","1"
"39","高知県","39201","高知市","392010108000","相生町","33.564849","133.545600","1","1"
"39","高知県","39201","高知市","392010109000","江陽町","33.567574","133.552022","1","1"
"39","高知県","39201","高知市","392010110001","北本町一丁目","33.565673","133.540655","1","3"
"39","高知県","39201","高知市","392010110002","北本町二丁目","33.565788","133.545776","1","3"
"39","高知県","39201","高知市","392010110003","北本町三丁目","33.565196","133.549062","1","3"
"39","高知県","39201","高知市","392010110004","北本町四丁目","33.564576","133.553473","1","3"
"39","高知県","39201","高知市","392010112001","新本町一丁目","33.568856","133.540820","1","3"
"39","高知県","39201","高知市","392010112002","新本町二丁目","33.569497","133.546038","1","3"
"39","高知県","39201","高知市","392010113000","昭和町","33.569788","133.541055","1","1"
"39","高知県","39201","高知市","392010114000","和泉町","33.571191","133.540934","1","1"
"39","高知県","39201","高知市","392010115000","塩田町","33.571250","133.545806","1","1"
"39","高知県","39201","高知市","392010116001","比島町一丁目","33.568080","133.549720","1","3"
"39","高知県","39201","高知市","392010116002","比島町二丁目","33.570174","133.551083","1","3"
"39","高知県","39201","高知市","392010116003","比島町三丁目","33.571212","133.548005","1","3"
"39","高知県","39201","高知市","392010116004","比島町四丁目","33.572771","133.548837","1","3"
"39","高知県","39201","高知市","392010117000","井口町","33.558445","133.516442","1","1"
"39","高知県","39201","高知市","392010118000","平和町","33.560318","133.515423","1","1"
"39","高知県","39201","高知市","392010119000","三ノ丸","33.563322","133.516292","1","1"
"39","高知県","39201","高知市","392010120000","宮前町","33.560483","133.517664","1","1"
"39","高知県","39201","高知市","392010121000","西町","33.558933","133.519842","1","1"
"39","高知県","39201","高知市","392010122000","大膳町","33.559848","133.523586","1","1"
"39","高知県","39201","高知市","392010123000","山ノ端町","33.560849","133.520664","1","1"
"39","高知県","39201","高知市","392010124000","桜馬場","33.562628","133.525982","1","1"
"39","高知県","39201","高知市","392010125000","城北町","33.565709","133.526050","1","1"
"39","高知県","39201","高知市","392010126000","北八反町","33.569418","133.523445","1","1"
"39","高知県","39201","高知市","392010127000","宝町","33.568530","133.527890","1","1"
"39","高知県","39201","高知市","392010128000","小津町","33.564167","133.529465","1","1"
"39","高知県","39201","高知市","392010129001","越前町一丁目","33.560006","133.525920","1","3"
"39","高知県","39201","高知市","392010129002","越前町二丁目","33.562349","133.524260","1","3"
"39","高知県","39201","高知市","392010130001","新屋敷一丁目","33.565217","133.523609","1","3"
"39","高知県","39201","高知市","392010130002","新屋敷二丁目","33.564274","133.520382","1","3"
"39","高知県","39201","高知市","392010131001","八反町一丁目","33.568558","133.525306","1","3"
"39","高知県","39201","高知市","392010131002","八反町二丁目","33.567280","133.522983","1","3"
"39","高知県","39201","高知市","392010132000","東城山町","33.550020","133.518123","1","1"
"39","高知県","39201","高知市","392010133000","城山町","33.550816","133.513196","1","1"
"39","高知県","39201","高知市","392010134000","東石立町","33.552669","133.520800","1","1"
"39","高知県","39201","高知市","392010135000","石立町","33.552938","133.515654","1","1"
"39","高知県","39201","高知市","392010136000","玉水町","33.556019","133.515201","1","1"
"39","高知県","39201","高知市","392010137000","縄手町","33.554505","133.511576","1","1"
"39","高知県","39201","高知市","392010138000","鏡川町","33.553821","133.507838","1","1"
"39","高知県","39201","高知市","392010139000","下島町","33.554612","133.506699","1","1"
"39","高知県","39201","高知市","392010140001","旭町一丁目","33.556550","133.513780","1","3"
"39","高知県","39201","高知市","392010140002","旭町二丁目","33.555896","133.510764","1","3"
"39","高知県","39201","高知市","392010140003","旭町三丁目","33.555635","133.507013","1","3"
"39","高知県","39201","高知市","392010141000","赤石町","33.557711","133.510638","1","1"
"39","高知県","39201","高知市","392010142000","中須賀町","33.558944","133.511685","1","1"
"39","高知県","39201","高知市","392010143000","旭駅前町","33.557438","133.508946","1","1"
"39","高知県","39201","高知市","392010144000","元町","33.557903","133.507059","1","1"
"39","高知県","39201","高知市","392010145000","南元町","33.556882","133.506995","1","1"
"39","高知県","39201","高知市","392010146000","旭上町","33.556355","133.503614","1","1"
"39","高知県","39201","高知市","392010147000","水源町","33.556987","133.502541","1","1"
"39","高知県","39201","高知市","392010148000","本宮町","33.556452","133.498847","1","1"
"39","高知県","39201","高知市","392010149000","上本宮町","33.555086","133.494909","1","1"
"39","高知県","39201","高知市","392010150000","大谷","33.557372","133.493647","1","1"
"39","高知県","39201","高知市","392010151000","高須","33.562853","133.580111","1","1"
"39","高知県","39201","高知市","392010152001","葛島一丁目","33.557980","133.570767","1","3"
"39","高知県","39201","高知市","392010152002","葛島二丁目","33.557371","133.572843","1","3"
"39","高知県","39201","高知市","392010152003","葛島三丁目","33.554928","133.569794","1","3"
"39","高知県","39201","高知市","392010152004","葛島四丁目","33.554845","133.573203","1","3"
"39","高知県","39201","高知市","392010153001","高須新町一丁目","33.557957","133.576612","1","3"
"39","高知県","39201","高知市","392010153002","高須新町二丁目","33.557742","133.579007","1","3"
"39","高知県","39201","高知市","392010153003","高須新町三丁目","33.554671","133.576701","1","3"
"39","高知県","39201","高知市","392010153004","高須新町四丁目","33.555671","133.578995","1","3"
"39","高知県","39201","高知市","392010154000","高須砂地","33.567435","133.570549","1","1"
"39","高知県","39201","高知市","392010155000","高須本町","33.559721","133.581175","1","1"
"39","高知県","39201","高知市","392010156000","高須新木","33.563365","133.587661","1","1"
"39","高知県","39201","高知市","392010157001","高須一丁目","33.558408","133.582035","1","3"
"39","高知県","39201","高知市","392010157002","高須二丁目","33.559902","133.587146","1","3"
"39","高知県","39201","高知市","392010157003","高須三丁目","33.562367","133.590272","1","3"
"39","高知県","39201","高知市","392010158000","高須東町","33.558705","133.592613","1","1"
"39","高知県","39201","高知市","392010159000","高須西町","33.552161","133.570736","1","1"
"39","高知県","39201","高知市","392010160000","高須絶海","33.550637","133.572026","1","1"
"39","高知県","39201","高知市","392010161000","高須大谷","33.551569","133.576979","1","1"
"39","高知県","39201","高知市","392010162000","高須大島","33.552534","133.581879","1","1"
"39","高知県","39201","高知市","392010163000","布師田","33.577120","133.587523","1","1"
"39","高知県","39201","高知市","392010164000","一宮","33.591445","133.568131","1","1"
"39","高知県","39201","高知市","392010165000","薊野","33.586646","133.555401","1","1"
"39","高知県","39201","高知市","392010166000","重倉","33.601024","133.556295","1","1"
"39","高知県","39201","高知市","392010167000","久礼野","33.611901","133.564578","1","1"
"39","高知県","39201","高知市","392010168001","薊野西町一丁目","33.576046","133.549746","1","3"
"39","高知県","39201","高知市","392010168002","薊野西町二丁目","33.575189","133.552963","1","3"
"39","高知県","39201","高知市","392010168003","薊野西町三丁目","33.577180","133.553522","1","3"
"39","高知県","39201","高知市","392010169001","薊野北町一丁目","33.578806","133.551110","1","3"
"39","高知県","39201","高知市","392010169002","薊野北町二丁目","33.580244","133.553658","1","3"
"39","高知県","39201","高知市","392010169003","薊野北町三丁目","33.582010","133.551159","1","3"
"39","高知県","39201","高知市","392010169004","薊野北町四丁目","33.585113","133.557184","1","3"
"39","高知県","39201","高知市","392010170000","薊野東町","33.580919","133.562631","1","1"
"39","高知県","39201","高知市","392010171000","薊野中町","33.578437","133.559279","1","1"
"39","高知県","39201","高知市","392010172000","薊野南町","33.577006","133.559670","1","1"
"39","高知県","39201","高知市","392010173001","一宮西町一丁目","33.583904","133.567750","1","3"
"39","高知県","39201","高知市","392010173002","一宮西町二丁目","33.587076","133.568438","1","3"
"39","高知県","39201","高知市","392010173003","一宮西町三丁目","33.586334","133.571228","1","3"
"39","高知県","39201","高知市","392010173004","一宮西町四丁目","33.589228","133.571406","1","3"
"39","高知県","39201","高知市","392010174001","一宮しなね一丁目","33.589752","133.574691","1","3"
"39","高知県","39201","高知市","392010174002","一宮しなね二丁目","33.590641","133.576677","1","3"
"39","高知県","39201","高知市","392010175001","一宮南町一丁目","33.576586","133.564886","1","3"
"39","高知県","39201","高知市","392010175002","一宮南町二丁目","33.580020","133.572149","1","3"
"39","高知県","39201","高知市","392010176001","一宮中町一丁目","33.583077","133.571504","1","3"
"39","高知県","39201","高知市","392010176002","一宮中町二丁目","33.582991","133.573274","1","3"
"39","高知県","39201","高知市","392010176003","一宮中町三丁目","33.585910","133.574040","1","3"
"39","高知県","39201","高知市","392010177001","一宮東町一丁目","33.583284","133.576470","1","3"
"39","高知県","39201","高知市","392010177002","一宮東町二丁目","33.587099","133.580986","1","3"
"39","高知県","39201","高知市","392010177003","一宮東町三丁目","33.588564","133.581058","1","3"
"39","高知県","39201","高知市","392010177004","一宮東町四丁目","33.589945","133.582174","1","3"
"39","高知県","39201","高知市","392010177005","一宮東町五丁目","33.592698","133.582082","1","3"
"39","高知県","39201","高知市","392010178000","一宮徳谷","33.583626","133.580979","1","1"
"39","高知県","39201","高知市","392010179000","愛宕山","33.577220","133.537315","1","1"
"39","高知県","39201","高知市","392010180000","前里","33.576932","133.540648","1","1"
"39","高知県","39201","高知市","392010181000","東秦泉寺","33.579051","133.545243","1","1"
"39","高知県","39201","高知市","392010182000","中秦泉寺","33.582894","133.533403","1","1"
"39","高知県","39201","高知市","392010183000","三園町","33.573721","133.533819","1","1"
"39","高知県","39201","高知市","392010184000","西秦泉寺","33.578788","133.531426","1","1"
"39","高知県","39201","高知市","392010185000","北秦泉寺","33.584459","133.534517","1","1"
"39","高知県","39201","高知市","392010186000","宇津野","33.581749","133.530372","1","1"
"39","高知県","39201","高知市","392010187000","三谷","33.596795","133.528876","1","1"
"39","高知県","39201","高知市","392010188000","七ツ淵","33.597989","133.543921","1","1"
"39","高知県","39201","高知市","392010189001","加賀野井一丁目","33.578834","133.528418","1","3"
"39","高知県","39201","高知市","392010189002","加賀野井二丁目","33.579396","133.526381","1","3"
"39","高知県","39201","高知市","392010190000","愛宕山南町","33.573394","133.540506","1","1"
"39","高知県","39201","高知市","392010191001","秦南町一丁目","33.573899","133.544807","1","3"
"39","高知県","39201","高知市","392010191002","秦南町二丁目","33.575038","133.547156","1","3"
"39","高知県","39201","高知市","392010192000","東久万","33.575448","133.529746","1","1"
"39","高知県","39201","高知市","392010193000","中久万","33.570920","133.526540","1","1"
"39","高知県","39201","高知市","392010194000","西久万","33.574506","133.522529","1","1"
"39","高知県","39201","高知市","392010195000","南久万","33.571608","133.521976","1","1"
"39","高知県","39201","高知市","392010196000","万々","33.573174","133.517082","1","1"
"39","高知県","39201","高知市","392010197000","中万々","33.569831","133.516316","1","1"
"39","高知県","39201","高知市","392010198000","南万々","33.567396","133.517308","1","1"
"39","高知県","39201","高知市","392010199000","柴巻","33.597579","133.495628","1","1"
"39","高知県","39201","高知市","392010200000","円行寺","33.592242","133.507948","1","1"
"39","高知県","39201","高知市","392010201001","一ツ橋町一丁目","33.573378","133.531901","1","3"
"39","高知県","39201","高知市","392010201002","一ツ橋町二丁目","33.572634","133.529196","1","3"
"39","高知県","39201","高知市","392010202001","みづき一丁目","33.581743","133.516934","1","3"
"39","高知県","39201","高知市","392010202002","みづき二丁目","33.581143","133.521714","1","3"
"39","高知県","39201","高知市","392010202003","みづき三丁目","33.582852","133.518363","1","3"
"39","高知県","39201","高知市","392010203000","朝倉","33.552644","133.485982","1","1"
"39","高知県","39201","高知市","392010204000","宗安寺","33.569173","133.474393","1","1"
"39","高知県","39201","高知市","392010205001","曙町一丁目","33.550841","133.493310","1","3"
"39","高知県","39201","高知市","392010205002","曙町二丁目","33.549696","133.486579","1","3"
"39","高知県","39201","高知市","392010206001","朝倉本町一丁目","33.548271","133.492721","1","3"
"39","高知県","39201","高知市","392010206002","朝倉本町二丁目","33.547134","133.487558","1","3"
"39","高知県","39201","高知市","392010207000","若草町","33.543573","133.488520","1","1"
"39","高知県","39201","高知市","392010208000","若草南町","33.541063","133.490203","1","1"
"39","高知県","39201","高知市","392010209000","鵜来巣","33.540557","133.485436","1","1"
"39","高知県","39201","高知市","392010210000","槙山町","33.539310","133.486080","1","1"
"39","高知県","39201","高知市","392010211000","針木東町","33.534572","133.477196","1","1"
"39","高知県","39201","高知市","392010212000","大谷公園町","33.537219","133.481676","1","1"
"39","高知県","39201","高知市","392010213000","朝倉南町","33.543168","133.493649","1","1"
"39","高知県","39201","高知市","392010214000","朝倉横町","33.545899","133.494442","1","1"
"39","高知県","39201","高知市","392010215000","朝倉東町","33.545394","133.497823","1","1"
"39","高知県","39201","高知市","392010216001","朝倉西町一丁目","33.541035","133.482365","1","3"
"39","高知県","39201","高知市","392010216002","朝倉西町二丁目","33.537990","133.479710","1","3"
"39","高知県","39201","高知市","392010217001","針木北一丁目","33.537906","133.473518","1","3"
"39","高知県","39201","高知市","392010217002","針木北二丁目","33.537238","133.472028","1","3"
"39","高知県","39201","高知市","392010218000","針木本町","33.535763","133.472857","1","1"
"39","高知県","39201","高知市","392010219000","針木南","33.533379","133.474137","1","1"
"39","高知県","39201","高知市","392010220000","針木西","33.534654","133.464399","1","1"
"39","高知県","39201","高知市","392010221000","鴨部","33.546216","133.505525","1","1"
"39","高知県","39201","高知市","392010222000","神田","33.542929","133.512725","1","1"
"39","高知県","39201","高知市","392010223000","鴨部高町","33.552279","133.497213","1","1"
"39","高知県","39201","高知市","392010224000","鴨部上町","33.549976","133.496761","1","1"
"39","高知県","39201","高知市","392010225001","鴨部一丁目","33.552204","133.502865","1","3"
"39","高知県","39201","高知市","392010225002","鴨部二丁目","33.549089","133.502650","1","3"
"39","高知県","39201","高知市","392010225003","鴨部三丁目","33.546766","133.500182","1","3"
"39","高知県","39201","高知市","392010226000","長浜","33.498315","133.542077","1","1"
"39","高知県","39201","高知市","392010227000","横浜","33.525040","133.546587","1","1"
"39","高知県","39201","高知市","392010228000","瀬戸","33.505181","133.544474","1","1"
"39","高知県","39201","高知市","392010229001","瀬戸西町一丁目","33.515481","133.542359","1","3"
"39","高知県","39201","高知市","392010229002","瀬戸西町二丁目","33.512782","133.543338","1","3"
"39","高知県","39201","高知市","392010229003","瀬戸西町三丁目","33.510738","133.542345","1","3"
"39","高知県","39201","高知市","392010230001","瀬戸東町一丁目","33.516152","133.546947","1","3"
"39","高知県","39201","高知市","392010230002","瀬戸東町二丁目","33.512908","133.548049","1","3"
"39","高知県","39201","高知市","392010230003","瀬戸東町三丁目","33.510890","133.547708","1","3"
"39","高知県","39201","高知市","392010231000","長浜宮田","33.504541","133.530435","1","1"
"39","高知県","39201","高知市","392010232001","横浜新町一丁目","33.520696","133.534189","1","3"
"39","高知県","39201","高知市","392010232002","横浜新町二丁目","33.519501","133.532630","1","3"
"39","高知県","39201","高知市","392010232003","横浜新町三丁目","33.516394","133.534168","1","3"
"39","高知県","39201","高知市","392010232004","横浜新町四丁目","33.517737","133.536784","1","3"
"39","高知県","39201","高知市","392010232005","横浜新町五丁目","33.515319","133.538117","1","3"
"39","高知県","39201","高知市","392010233000","横浜西町","33.519482","133.541192","1","1"
"39","高知県","39201","高知市","392010234000","横浜東町","33.521127","133.545765","1","1"
"39","高知県","39201","高知市","392010235001","瀬戸一丁目","33.511532","133.544945","1","3"
"39","高知県","39201","高知市","392010235002","瀬戸二丁目","33.508266","133.544955","1","3"
"39","高知県","39201","高知市","392010236001","瀬戸南町一丁目","33.509356","133.540745","1","3"
"39","高知県","39201","高知市","392010236002","瀬戸南町二丁目","33.505721","133.542952","1","3"
"39","高知県","39201","高知市","392010237000","横浜南町","33.512432","133.539439","1","1"
"39","高知県","39201","高知市","392010238001","長浜蒔絵台一丁目","33.515226","133.526199","1","3"
"39","高知県","39201","高知市","392010238002","長浜蒔絵台二丁目","33.513778","133.526797","1","3"
"39","高知県","39201","高知市","392010239000","御畳瀬","33.504665","133.556263","1","1"
"39","高知県","39201","高知市","392010240000","浦戸","33.494814","133.562459","1","1"
"39","高知県","39201","高知市","392010241000","大津","33.569088","133.596056","1","1"
"39","高知県","39201","高知市","392010242000","介良","33.563260","133.613966","1","1"
"39","高知県","39201","高知市","392010243001","潮見台一丁目","33.560104","133.620801","1","3"
"39","高知県","39201","高知市","392010243002","潮見台二丁目","33.558665","133.618498","1","3"
"39","高知県","39201","高知市","392010243003","潮見台三丁目","33.555707","133.618023","1","3"
"39","高知県","39201","高知市","392010244000","土佐山","33.634758","133.529470","1","1"
"39","高知県","39201","高知市","392010245000","土佐山都網","33.604325","133.521487","1","1"
"39","高知県","39201","高知市","392010246000","岩ケ淵","33.558480","133.486457","1","1"
"39","高知県","39201","高知市","392010247000","鳥越","33.562761","133.488215","1","1"
