"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"03","岩手県","03201","盛岡市","032010199000","玉山区好摩字好摩沢","39.891902","141.180193","1","2"
"03","岩手県","03201","盛岡市","032010200000","玉山区好摩字小袋","39.877728","141.164424","1","2"
"03","岩手県","03201","盛岡市","032010201000","玉山区好摩字上山","39.874812","141.181873","1","2"
"03","岩手県","03201","盛岡市","032010202000","玉山区好摩字新田","39.893848","141.163753","1","2"
"03","岩手県","03201","盛岡市","032010203000","玉山区好摩字中塚","39.880447","141.184019","1","2"
"03","岩手県","03201","盛岡市","032010204000","玉山区好摩字野中","39.880230","141.173128","1","2"
"03","岩手県","03201","盛岡市","032010205000","玉山区好摩字和台","39.901660","141.165669","1","2"
"03","岩手県","03201","盛岡市","032010206000","玉山区好摩字簗袋","39.883492","141.186672","1","2"
"03","岩手県","03201","盛岡市","032010207000","玉山区寺林字下も山","39.902921","141.210272","1","2"
"03","岩手県","03201","盛岡市","032010208000","玉山区寺林字下平","39.904268","141.198819","1","2"
"03","岩手県","03201","盛岡市","032010209000","玉山区寺林字境平","39.906138","141.210367","1","2"
"03","岩手県","03201","盛岡市","032010210000","玉山区寺林字才津沢","39.900442","141.202980","1","2"
"03","岩手県","03201","盛岡市","032010211000","玉山区寺林字平森","39.894922","141.214719","1","2"
"03","岩手県","03201","盛岡市","032010212000","玉山区寺林字梨木平","39.906645","141.200690","1","2"
"03","岩手県","03201","盛岡市","032010213000","玉山区渋民字愛宕","39.839300","141.170033","1","2"
"03","岩手県","03201","盛岡市","032010214000","玉山区渋民字駅","39.842435","141.168914","1","2"
"03","岩手県","03201","盛岡市","032010215000","玉山区渋民字越戸","39.846524","141.177773","1","2"
"03","岩手県","03201","盛岡市","032010216000","玉山区渋民字岩の沢","39.844207","141.192188","1","2"
"03","岩手県","03201","盛岡市","032010217000","玉山区渋民字岩鼻","39.834285","141.167070","1","2"
"03","岩手県","03201","盛岡市","032010218000","玉山区渋民字狐沢","39.828635","141.173561","1","2"
"03","岩手県","03201","盛岡市","032010219000","玉山区渋民字山屋","39.860997","141.198375","1","2"
"03","岩手県","03201","盛岡市","032010220000","玉山区渋民字寺沢","39.847656","141.220259","1","2"
"03","岩手県","03201","盛岡市","032010221000","玉山区渋民字渋民","39.841140","141.171647","1","2"
"03","岩手県","03201","盛岡市","032010222000","玉山区渋民字小前田","39.840620","141.164610","1","2"
"03","岩手県","03201","盛岡市","032010223000","玉山区渋民字泉田","39.843759","141.164199","1","2"
"03","岩手県","03201","盛岡市","032010224000","玉山区渋民字大森","39.832242","141.176577","1","2"
"03","岩手県","03201","盛岡市","032010225000","玉山区渋民字大前田","39.836650","141.164837","1","2"
"03","岩手県","03201","盛岡市","032010226000","玉山区渋民字長渡","39.838452","141.181575","1","2"
"03","岩手県","03201","盛岡市","032010227000","玉山区渋民字鶴飼","39.852049","141.176087","1","2"
"03","岩手県","03201","盛岡市","032010228000","玉山区渋民字鶴塚","39.848752","141.171833","1","2"
"03","岩手県","03201","盛岡市","032010229000","玉山区渋民字田の沢","39.858717","141.207739","1","2"
"03","岩手県","03201","盛岡市","032010230000","玉山区松内字舘","39.896642","141.151196","1","2"
"03","岩手県","03201","盛岡市","032010231000","玉山区松内字古川","39.875747","141.157987","1","2"
"03","岩手県","03201","盛岡市","032010232000","玉山区松内字在家","39.880180","141.159386","1","2"
"03","岩手県","03201","盛岡市","032010233000","玉山区松内字松内","39.884561","141.142600","1","2"
"03","岩手県","03201","盛岡市","032010234000","玉山区松内字新田","39.893901","141.154410","1","2"
"03","岩手県","03201","盛岡市","032010235000","玉山区松内字石花","39.888396","141.160703","1","2"
"03","岩手県","03201","盛岡市","032010236000","玉山区松内字和台","39.894225","141.150539","1","2"
"03","岩手県","03201","盛岡市","032010237000","玉山区松内字簗場","39.893364","141.157876","1","2"
"03","岩手県","03201","盛岡市","032010238000","玉山区上田字糠森","39.773680","141.181240","1","2"
"03","岩手県","03201","盛岡市","032010239000","玉山区上田字小野松","39.769468","141.171702","1","2"
"03","岩手県","03201","盛岡市","032010243000","玉山区川又字宇登","39.793557","141.236628","1","2"
"03","岩手県","03201","盛岡市","032010244000","玉山区川又字宮田","39.781336","141.223095","1","2"
"03","岩手県","03201","盛岡市","032010245000","玉山区川又字小沢","39.789406","141.199830","1","2"
"03","岩手県","03201","盛岡市","032010246000","玉山区川又字新沢","39.777570","141.218961","1","2"
"03","岩手県","03201","盛岡市","032010247000","玉山区川又字赤坂","39.790258","141.176498","1","2"
"03","岩手県","03201","盛岡市","032010248000","玉山区川又字大日向","39.775125","141.209362","1","2"
"03","岩手県","03201","盛岡市","032010249000","玉山区川又字中舘","39.788348","141.213516","1","2"
"03","岩手県","03201","盛岡市","032010250000","玉山区川又字釘の平","39.782061","141.239790","1","2"
"03","岩手県","03201","盛岡市","032010251000","玉山区川又字奴屋敷","39.779661","141.193345","1","2"
"03","岩手県","03201","盛岡市","032010252000","玉山区川又字道地","39.787607","141.203234","1","2"
"03","岩手県","03201","盛岡市","032010253000","玉山区川又字鉢森","39.784484","141.204381","1","2"
"03","岩手県","03201","盛岡市","032010254000","玉山区川又字苗代端","39.785699","141.189820","1","2"
"03","岩手県","03201","盛岡市","032010255000","玉山区川又字柳平","39.795193","141.168678","1","2"
"03","岩手県","03201","盛岡市","032010256000","玉山区日戸字一本杉","39.795104","141.205311","1","2"
"03","岩手県","03201","盛岡市","032010257000","玉山区日戸字姥懐","39.805862","141.248975","1","2"
"03","岩手県","03201","盛岡市","032010258000","玉山区日戸字間洞","39.813241","141.252225","1","2"
"03","岩手県","03201","盛岡市","032010259000","玉山区日戸字岩井沢","39.793212","141.219114","1","2"
"03","岩手県","03201","盛岡市","032010260000","玉山区日戸字栗木田","39.793200","141.198641","1","2"
"03","岩手県","03201","盛岡市","032010261000","玉山区日戸字古屋敷","39.799161","141.214661","1","2"
"03","岩手県","03201","盛岡市","032010262000","玉山区日戸字市の坪","39.798259","141.196482","1","2"
"03","岩手県","03201","盛岡市","032010263000","玉山区日戸字七手役","39.798176","141.224837","1","2"
"03","岩手県","03201","盛岡市","032010264000","玉山区日戸字新田","39.793437","141.247652","1","2"
"03","岩手県","03201","盛岡市","032010265000","玉山区日戸字森子","39.802589","141.229868","1","2"
"03","岩手県","03201","盛岡市","032010266000","玉山区日戸字人待","39.803114","141.192148","1","2"
"03","岩手県","03201","盛岡市","032010267000","玉山区日戸字鷹高","39.795237","141.188350","1","2"
"03","岩手県","03201","盛岡市","032010268000","玉山区日戸字中平","39.795670","141.220907","1","2"
"03","岩手県","03201","盛岡市","032010269000","玉山区日戸字道合","39.801293","141.212138","1","2"
"03","岩手県","03201","盛岡市","032010270000","玉山区日戸字日影","39.809319","141.247942","1","2"
"03","岩手県","03201","盛岡市","032010271000","玉山区馬場字芦名沢","39.870063","141.202392","1","2"
"03","岩手県","03201","盛岡市","032010272000","玉山区馬場字葛巻","39.868321","141.256813","1","2"
"03","岩手県","03201","盛岡市","032010273000","玉山区馬場字高木","39.877371","141.232197","1","2"
"03","岩手県","03201","盛岡市","032010274000","玉山区馬場字状小屋","39.879619","141.193340","1","2"
"03","岩手県","03201","盛岡市","032010275000","玉山区馬場字赤坂","39.861436","141.212542","1","2"
"03","岩手県","03201","盛岡市","032010276000","玉山区馬場字川久保","39.869735","141.269958","1","2"
"03","岩手県","03201","盛岡市","032010277000","玉山区馬場字川原","39.877569","141.187716","1","2"
"03","岩手県","03201","盛岡市","032010278000","玉山区馬場字前田","39.864004","141.225192","1","2"
"03","岩手県","03201","盛岡市","032010279000","玉山区馬場字太子堂","39.899697","141.264683","1","2"
"03","岩手県","03201","盛岡市","032010280000","玉山区馬場字滝の沢","39.874103","141.218455","1","2"
"03","岩手県","03201","盛岡市","032010281000","玉山区馬場字中島","39.867927","141.209721","1","2"
"03","岩手県","03201","盛岡市","032010282000","玉山区馬場字田茂内","39.896530","141.243734","1","2"
"03","岩手県","03201","盛岡市","032010283000","玉山区馬場字馬場","39.880681","141.190187","1","2"
"03","岩手県","03201","盛岡市","032010284000","玉山区馬場字馬場平","39.884911","141.196706","1","2"
"03","岩手県","03201","盛岡市","032010285000","玉山区門前寺字越戸","39.805840","141.172747","1","2"
"03","岩手県","03201","盛岡市","032010286000","玉山区門前寺字舘","39.828360","141.153425","1","2"
"03","岩手県","03201","盛岡市","032010287000","玉山区門前寺字笹平","39.803178","141.163628","1","2"
"03","岩手県","03201","盛岡市","032010288000","玉山区門前寺字中村","39.827999","141.161041","1","2"
"03","岩手県","03201","盛岡市","032010289000","玉山区門前寺字独活倉","39.818556","141.172092","1","2"
"03","岩手県","03201","盛岡市","032010290000","玉山区門前寺字柏木平","39.817093","141.163254","1","2"
